,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,be,be,15,0.4988836348056793,0.7197369459148142,0.4988836348056793,0.7197369459148142
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,a,a,16,1.4451526403427124,2.084914547550023,1.4451526403427124,2.084914547550023
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,factor..,factor.,17,3.143462896347046,4.535058331778341,1.571731448173523,2.2675291658891705
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,Greg,Greg,0,13.931365966796875,20.09871259310713,13.931365966796875,20.09871259310713
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,"Anderson.,","Anderson,",1,7.834980487823486,11.303487495244735,3.917490243911743,5.651743747622367
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,considered,considered,2,10.643204689025879,15.354898624023798,10.643204689025879,15.354898624023798
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,a,a,3,1.7877306938171387,2.579150206414972,1.7877306938171387,2.579150206414972
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,key,key,4,4.065813064575195,5.865728345444193,4.065813064575195,5.865728345444193
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,witness,witness,5,5.713874816894531,8.243378862594074,5.713874816894531,8.243378862594074
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,by,by,6,4.8091020584106445,6.9380676907979435,4.8091020584106445,6.9380676907979435
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,the,the,7,1.069778561592102,1.5433642256582543,1.069778561592102,1.5433642256582543
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,"prosecution.,","prosecution,",8,3.1963157057762146,4.611308817838852,1.5981578528881073,2.305654408919426
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,vowed,vowed,9,8.965437889099121,12.93439278200132,8.965437889099121,12.93439278200132
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,he,he,10,3.5058271884918213,5.057839499050848,3.5058271884918213,5.057839499050848
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,wouldn,wouldn't,11,3.2477054595947266,4.685448560825324,3.2477054595947266,4.685448560825324
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,t.testify,testify,12,2.3721690578968264,3.422316535977996,1.1860845289484132,1.711158267988998
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,when,when,13,5.374001502990723,7.753045318094552,5.374001502990723,7.753045318094552
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,served,served,14,8.553309440612793,12.33981711316083,8.553309440612793,12.33981711316083
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,a,a,15,2.8915140628814697,4.171572999179795,2.8915140628814697,4.171572999179795
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,subpoena,subpoena,16,1.0436598062515259,1.5056828268542128,1.0436598062515259,1.5056828268542128
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,last,last,17,4.444550514221191,6.412130985847405,4.444550514221191,6.412130985847405
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,week..,week.,18,2.2695820331573486,3.274314744126798,1.1347910165786743,1.637157372063399
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,Ow.ls,Owls,0,16.174910128116608,23.335462628658497,8.087455064058304,11.667731314329249
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,are,are,1,3.9987285137176514,5.768945796601751,3.9987285137176514,5.768945796601751
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,more,more,2,5.341268539428711,7.7058216338900385,5.341268539428711,7.7058216338900385
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,flexible,flexible,3,6.113004684448242,8.819201543184482,6.113004684448242,8.819201543184482
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,than,than,4,0.8125194907188416,1.1722178398856988,0.8125194907188416,1.1722178398856988
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,humans,humans,5,4.433749198913574,6.396547981818028,4.433749198913574,6.396547981818028
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,because,because,6,3.4813709259033203,5.022556570295739,3.4813709259033203,5.022556570295739
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,a,a,7,6.065310955047607,8.750394036296687,6.065310955047607,8.750394036296687
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,bird.s,bird's,8,6.055072546005249,8.735623134344683,3.0275362730026245,4.367811567172342
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,head,head,9,2.909616470336914,4.197689252643916,2.909616470336914,4.197689252643916
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,is,is,10,1.072068691253662,1.5466681843639796,1.072068691253662,1.5466681843639796
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,only,only,11,4.9176530838012695,7.09467371681241,4.9176530838012695,7.09467371681241
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,connected,connected,12,7.507561683654785,10.831122010176756,7.507561683654785,10.831122010176756
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,by,by,13,2.30275297164917,3.3221702925905814,2.30275297164917,3.3221702925905814
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,one,one,14,3.126944065093994,4.511226695848282,3.126944065093994,4.511226695848282
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,socket,socket,15,5.76062536239624,8.310825642748243,5.76062536239624,8.310825642748243
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,pivot..,pivot.,16,16.147846937179565,23.296418697302997,8.073923468589783,11.648209348651498
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,Even,Even,0,11.748977661132812,16.950191807231523,11.748977661132812,16.950191807231523
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,in,in,1,3.5605697631835938,5.136816340084161,3.5605697631835938,5.136816340084161
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,the,the,2,1.3438456058502197,1.9387593912805365,1.3438456058502197,1.9387593912805365
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,same,same,3,5.748094081878662,8.292746826489545,5.748094081878662,8.292746826489545
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,"animal.,","animal,",4,9.857569336891174,14.221466397552005,4.928784668445587,7.1107331987760025
