,item,Main clause subject number,condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,alcohol,alcohol,11,6.277220726013184,9.056115211984638,6.277220726013184,9.056115211984638
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,than,than,12,1.6803797483444214,2.4242755297467413,1.6803797483444214,2.4242755297467413
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,expected..,expected.,13,5.639115810394287,8.135524414654386,2.8195579051971436,4.067762207327193
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,However,However,0,11.274139404296875,16.265145008869954,11.274139404296875,16.265145008869954
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,hard,hard,1,9.124146461486816,13.163360852331614,9.124146461486816,13.163360852331614
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,the,the,2,2.614143133163452,3.7714113343888496,2.614143133163452,3.7714113343888496
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,scientist,scientist,3,8.536943435668945,12.316205958989178,8.536943435668945,12.316205958989178
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,"works.,","works,",4,6.016563057899475,8.68006568682731,3.0082815289497375,4.340032843413655
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,his,his,5,2.620673894882202,3.780833231933718,2.620673894882202,3.780833231933718
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,experiment,experiment,6,6.366084098815918,9.184317959243812,6.366084098815918,9.184317959243812
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,produces,produces,7,4.997227191925049,7.209474887985748,4.997227191925049,7.209474887985748
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,smaller,smaller,8,8.401805877685547,12.121243674248683,8.401805877685547,12.121243674248683
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,amounts,amounts,9,3.4527359008789062,4.981244961697286,3.4527359008789062,4.981244961697286
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,of,of,10,0.03943133354187012,0.056887389356494664,0.03943133354187012,0.056887389356494664
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,alcohol,alcohol,11,6.295628547668457,9.08267208500027,6.295628547668457,9.08267208500027
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,than,than,12,1.7219302654266357,2.484220254687624,1.7219302654266357,2.484220254687624
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,expected..,expected.,13,5.030364573001862,7.257282023333314,2.515182286500931,3.628641011666657
