,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,mild,mild,11,6.456258773803711,9.314412515662474,6.456258773803711,9.314412515662474
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,allergic,allergic,12,3.055056571960449,4.4075149660025765,3.055056571960449,4.4075149660025765
11,4,MVRR_UAMB,6,8,ambiguous,The boy fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,5,reaction..,reaction.,13,1.2672830550000072,1.8283029788511258,0.6336415275000036,0.9141514894255629
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,new,new,1,5.301407814025879,7.648314763025136,5.301407814025879,7.648314763025136
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,doctor,doctor,2,9.386733055114746,13.542193228762553,9.386733055114746,13.542193228762553
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,demonstrated,demonstrated,3,9.996902465820312,14.422481611689616,9.996902465820312,14.422481611689616
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,the,the,4,2.665928840637207,3.8461223177501624,2.665928840637207,3.8461223177501624
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,operation,operation,5,8.479321479797363,12.233075049006922,8.479321479797363,12.233075049006922
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,appeared,appeared,6,7.387476444244385,10.657875630795408,7.387476444244385,10.657875630795408
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,increasingly,increasingly,7,9.163432121276855,13.220038078888754,9.163432121276855,13.220038078888754
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,likely,likely,8,3.6076059341430664,5.204675190669798,3.6076059341430664,5.204675190669798
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,to,to,9,1.3770825862884521,1.986710218132898,1.3770825862884521,1.986710218132898
12,5,NPS_UAMB,7,8,ambiguous,The new doctor demonstrated the operation appeared increasingly likely to succeed.,6,succeed..,succeed.,10,4.845382332801819,6.990409062744181,2.4226911664009094,3.4952045313720905
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,After,After,0,10.893840789794922,15.716490083671042,10.893840789794922,15.716490083671042
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,the,the,1,2.499751091003418,3.606378502447407,2.499751091003418,3.606378502447407
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,new,new,2,6.4275054931640625,9.272930300274364,6.4275054931640625,9.272930300274364
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,doctor,doctor,3,9.092451095581055,13.11763410512021,9.092451095581055,13.11763410512021
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,left,left,4,4.049821853637695,5.8426579047268525,4.049821853637695,5.8426579047268525
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,the,the,5,1.53960382938385,2.2211788095857385,1.53960382938385,2.2211788095857385
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,operation,operation,6,6.278803825378418,9.058399141588097,6.278803825378418,9.058399141588097
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,appeared,appeared,7,11.389925003051758,16.432188317999984,11.389925003051758,16.432188317999984
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,increasingly,increasingly,8,7.403825283050537,10.681462019465336,7.403825283050537,10.681462019465336
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,likely,likely,9,5.299624443054199,7.645741902568228,5.299624443054199,7.645741902568228
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,to,to,10,0.49187520146369934,0.7096259138879388,0.49187520146369934,0.7096259138879388
13,5,NPZ_UAMB,8,8,ambiguous,After the new doctor left the operation appeared increasingly likely to succeed.,7,succeed..,succeed.,11,6.51203978061676,9.394887497567453,3.25601989030838,4.697443748783726
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,new,new,1,5.3014068603515625,7.648313387163929,5.3014068603515625,7.648313387163929
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,doctor,doctor,2,9.386743545532227,13.54220836323583,9.386743545532227,13.54220836323583
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,offered,offered,3,8.101580619812012,11.688110183564923,8.101580619812012,11.688110183564923
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,the,the,4,3.0867977142333984,4.453307754551911,3.0867977142333984,4.453307754551911
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,operation,operation,5,9.133232116699219,13.176468682049773,9.133232116699219,13.176468682049773
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,appeared,appeared,6,8.798605918884277,12.693705125910629,8.798605918884277,12.693705125910629
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,increasingly,increasingly,7,8.516820907592773,12.287175287523535,8.516820907592773,12.287175287523535
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,likely,likely,8,4.022541046142578,5.803300019042201,4.022541046142578,5.803300019042201
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,to,to,9,1.2852367162704468,1.8542046369317893,1.2852367162704468,1.8542046369317893
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,succeed,succeed,10,3.755819320678711,5.418501908418132,3.755819320678711,5.418501908418132
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,in,in,11,2.4822354316711426,3.5811087475908328,2.4822354316711426,3.5811087475908328
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,her,her,12,4.358482360839844,6.2879608877856645,4.358482360839844,6.2879608877856645
14,5,MVRR_UAMB,7,9,ambiguous,The new doctor offered the operation appeared increasingly likely to succeed in her career.,6,career..,career.,13,5.948229789733887,8.581481619717081,2.9741148948669434,4.290740809858541
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,professor,professor,1,9.572503089904785,13.810202736699914,9.572503089904785,13.810202736699914
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,noticed,noticed,2,9.03245735168457,13.031081428316389,9.03245735168457,13.031081428316389
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,the,the,3,2.377150535583496,3.429503289132853,2.377150535583496,3.429503289132853
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,grant,grant,4,11.904419898986816,17.174447552928175,11.904419898986816,17.174447552928175
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,gained,gained,5,11.604164123535156,16.741270034685794,11.604164123535156,16.741270034685794
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,more,more,6,2.6784801483154297,3.8642300270942056,2.6784801483154297,3.8642300270942056
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,attention,attention,7,1.9091826677322388,2.7543683668884626,1.9091826677322388,2.7543683668884626
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,from,from,8,2.862046480178833,4.129060263747715,2.862046480178833,4.129060263747715
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,marine,marine,9,12.19601058959961,17.59512399624464,12.19601058959961,17.59512399624464
15,6,NPS_UAMB,6,7,ambiguous,The professor noticed the grant gained more attention from marine biologists.,5,biologists..,biologists.,10,2.7199301719665527,3.924029770660411,1.3599650859832764,1.9620148853302055
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,After,After,0,10.893840789794922,15.716490083671042,10.893840789794922,15.716490083671042
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,the,the,1,2.4997472763061523,3.6063729990025797,2.4997472763061523,3.6063729990025797
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,professor,professor,2,10.51900863647461,15.175721594910096,10.51900863647461,15.175721594910096
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,read,read,3,6.309351444244385,9.102470039836993,6.309351444244385,9.102470039836993
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,the,the,4,1.672640323638916,2.413109900104775,1.672640323638916,2.413109900104775
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,grant,grant,5,9.428019523620605,13.601757012131776,9.428019523620605,13.601757012131776
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,gained,gained,6,15.696206092834473,22.644838690903427,15.696206092834473,22.644838690903427
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,more,more,7,3.8918895721435547,5.614809785418976,3.8918895721435547,5.614809785418976
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,attention,attention,8,2.652505397796631,3.8267563833324068,2.652505397796631,3.8267563833324068
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,due,due,9,6.527851104736328,9.417698416464642,6.527851104736328,9.417698416464642
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,to,to,10,0.005977491848170757,0.008623697846310157,0.005977491848170757,0.008623697846310157
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,her,her,11,2.714233636856079,3.915811407706281,2.714233636856079,3.915811407706281
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,excellent,excellent,12,6.983935356140137,10.075688904192472,6.983935356140137,10.075688904192472
16,6,NPZ_UAMB,7,7,ambiguous,After the professor read the grant gained more attention due to her excellent description.,6,description..,description.,13,11.563384532928467,16.682437521548042,5.781692266464233,8.341218760774021
17,6,MVRR_UAMB,6,8,ambiguous,The professor awarded the grant gained more attention from marine biologists.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
17,6,MVRR_UAMB,6,8,ambiguous,The professor awarded the grant gained more attention from marine biologists.,5,professor,professor,1,9.572503089904785,13.810202736699914,9.572503089904785,13.810202736699914
17,6,MVRR_UAMB,6,8,ambiguous,The professor awarded the grant gained more attention from marine biologists.,5,awarded,awarded,2,9.14372444152832,13.191605907048114,9.14372444152832,13.191605907048114
17,6,MVRR_UAMB,6,8,ambiguous,The professor awarded the grant gained more attention from marine biologists.,5,the,the,3,1.1159945726394653,1.6100398356059547,1.1159945726394653,1.6100398356059547
17,6,MVRR_UAMB,6,8,ambiguous,The professor awarded the grant gained more attention from marine biologists.,5,grant,grant,4,6.539653778076172,9.434726074761267,6.539653778076172,9.434726074761267
