,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,0.30794206261634827,0.44426648661772433,0.30794206261634827,0.44426648661772433,be,be,15
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,3.9192566871643066,5.654292186542853,3.9192566871643066,5.654292186542853,a,a,16
5,13.0,78,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.",Is the leader cocnered about the weather?,Yes,No,0,6.101379156112671,8.802429451107038,3.0506895780563354,4.401214725553519,factor..,factor.,17
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,10.789331436157227,15.565714957451428,10.789331436157227,15.565714957451428,Greg,Greg,0
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,7.768505334854126,11.207584121713504,3.884252667427063,5.603792060856752,"Anderson.,","Anderson,",1
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,9.701016426086426,13.995608289497262,9.701016426086426,13.995608289497262,considered,considered,2
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,2.210930347442627,3.189698248006391,2.210930347442627,3.189698248006391,a,a,3
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,4.152020454406738,5.990099319242142,4.152020454406738,5.990099319242142,key,key,4
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,6.309297561645508,9.102392303678803,6.309297561645508,9.102392303678803,witness,witness,5
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,3.490286111831665,5.035418464823166,3.490286111831665,5.035418464823166,by,by,6
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,0.8407904505729675,1.2130042134684174,0.8407904505729675,1.2130042134684174,the,the,7
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,7.5453314781188965,10.885612305345525,3.7726657390594482,5.4428061526727625,"prosecution.,","prosecution,",8
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,14.321722030639648,20.661877350594036,14.321722030639648,20.661877350594036,vowed,vowed,9
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,6.057461738586426,8.739070010633275,6.057461738586426,8.739070010633275,he,he,10
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,5.401387095451355,7.792554376529312,2.7006935477256775,3.896277188264656,would.<UNK>,wouldn't,11
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,5.351278305053711,7.720262673117687,5.351278305053711,7.720262673117687,testify,testify,12
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,4.345363140106201,6.26903385309291,4.345363140106201,6.26903385309291,when,when,13
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,10.618743896484375,15.319609159927957,10.618743896484375,15.319609159927957,served,served,14
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,6.342307090759277,9.150014987633318,6.342307090759277,9.150014987633318,a,a,15
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,7.515523910522461,10.842609075393185,7.515523910522461,10.842609075393185,subpoena,subpoena,16
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,10.778775215148926,15.550485549752226,10.778775215148926,15.550485549752226,last,last,17
6,15.0,79,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.",Was Greg Anderson asked to testify?,Yes,No,1,3.1448673605918884,4.537084545379481,1.5724336802959442,2.2685422726897406,week..,week.,18
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,2.5537118911743164,3.6842274812563627,2.5537118911743164,3.6842274812563627,<UNK>,Owls,0
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,5.3497114181518555,7.718002133154746,5.3497114181518555,7.718002133154746,are,are,1
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,4.766510009765625,6.876620353436472,4.766510009765625,6.876620353436472,more,more,2
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,6.229156494140625,8.986773183017961,6.229156494140625,8.986773183017961,flexible,flexible,3
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,1.0131676197052002,1.4616919005379676,1.0131676197052002,1.4616919005379676,than,than,4
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,6.252193450927734,9.020008486331898,6.252193450927734,9.020008486331898,humans,humans,5
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,5.672030925750732,8.183010888349418,5.672030925750732,8.183010888349418,because,because,6
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,5.05565071105957,7.293762209312404,5.05565071105957,7.293762209312404,a,a,7
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,9.302421808242798,13.420557811009228,4.651210904121399,6.710278905504614,bird.s,bird's,8
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,4.164251804351807,6.00774542715127,4.164251804351807,6.00774542715127,head,head,9
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,0.9733983874320984,1.4043170263576024,0.9733983874320984,1.4043170263576024,is,is,10
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,4.579695701599121,6.607104277477554,4.579695701599121,6.607104277477554,only,only,11
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,7.472877025604248,10.781082626012315,7.472877025604248,10.781082626012315,connected,connected,12
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,2.267287492752075,3.2710044220629904,2.267287492752075,3.2710044220629904,by,by,13
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,4.4071431159973145,6.3581635179372595,4.4071431159973145,6.3581635179372595,one,one,14
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,8.98810863494873,12.967099754611803,8.98810863494873,12.967099754611803,socket,socket,15
7,17.0,80,Owls are more flexible than humans because a bird's head is only connected by one socket pivot.,Are humans less flexible than owls?,Yes,No,1,13.019761681556702,18.783545611538003,6.509880840778351,9.391772805769001,pivot..,pivot.,16
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,11.829107284545898,17.065794417557882,11.829107284545898,17.065794417557882,Even,Even,0
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,3.1700439453125,4.573406679302428,3.1700439453125,4.573406679302428,in,in,1
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,0.9717963337898254,1.402005751512657,0.9717963337898254,1.402005751512657,the,the,2
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,3.935868263244629,5.678257624975283,3.935868263244629,5.678257624975283,same,same,3
8,18.0,81,"Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity? ",Yes,No,1,11.22167420387268,16.189453724398724,5.61083710193634,8.094726862199362,"animal.,","animal,",4
