word,count
gets,2709
done,8796
mondays,167
sydney,4244
theatre,8523
operates,3023
heritage,3818
wharf,300
harbour,2050
cited,2832
writings,1966
james,16104
madison,1579
pointed,1855
changing,3261
amendment,2804
opposed,5681
adopted,6560
engineers,2473
borders,2295
registered,3578
wales,6131
scotland,6328
guarantee,836
vienna,2058
austrian,1932
share,5565
belief,3222
birth,5741
jesus,3827
miracles,293
ascended,285
bodily,357
heaven,1080
urban,6373
poor,7662
access,9263
relatively,6814
willingness,470
suffer,1136
tariffs,358
typically,9971
charged,3442
informal,1087
vendors,503
evan,241
wolfson,75
executive,7752
director,11610
freedom,5497
responded,2302
statement,4063
weekly,3340
way,25820
rick,1135
santorum,47
cleaning,773
discriminatory,222
mess,393
companions,539
wars,3831
argentina,2150
economic,13499
explicitly,1246
looking,3849
similar,18011
generals,915
co-owned,57
mccarty,56
kris,170
draper,213
encouraged,2930
comeback,600
professional,9972
wings,2721
pressing,656
consider,3694
partially,2465
possibly,4064
crossword,50
puzzle,467
allows,5948
simultaneous,547
events,13967
venue,1953
dakota,1581
supplanted,199
denny,307
sanford,314
assistant,4579
inducted,1784
halftime,172
ceremony,3223
vs.,1803
toyota,647
empress,465
han,897
xin,85
words,8770
regret,378
listening,949
tong,242
advice,2365
today,14477
fm,1547
interview,5350
matt,1416
cooper,1917
summer,13353
norris,502
nowadays,729
romantic,1976
relationship,8823
ezra,295
myself,818
kind,5210
1980s,7920
know,6386
enterprise,1999
begun,2873
logical,994
stopping,871
bleeding,648
cause,9754
visual,3334
loss,7854
patients,3894
note,5264
important,19460
antarctic,565
decade,3792
investigated,1087
ski,950
masks,452
getting,3517
alcalá,45
7:00,143
negation,140
effectively,3383
verb,1082
rather,16693
auxiliary,815
implies,1089
merely,2316
need,10081
arms,5861
communist,4627
regime,2564
collectively,793
cursed,173
soldiers,6839
severely,1854
though,24432
progress,3471
therapy,1852
features,11256
added,11373
uncomfortable,377
thin,1887
wires,616
flash,1265
does,18997
sense,6575
throws,600
mirror,1555
flees,258
all-star,626
charlotte,1493
awards,3596
championship,6041
points,12710
cash,2433
purse,190
circumstances,2753
supposed,2227
all-out,91
driving,3436
seen,16052
regular-season,150
races,15292
combe,103
mean,4171
roman,10059
letter,7080
swift,838
defend,1995
faulkner,244
legal,9783
right,17997
publish,1155
recent,9336
frequent,2908
workshops,835
hosts,2387
natural,12146
resource,1495
environmental,4863
managers,1217
challenged,1509
thermal,1569
stratification,130
jurisdictions,953
promissory,46
notes,5101
commonplace,348
lender,160
ask,1837
debtors,96
maker,807
borrower,143
whereby,953
signs,2863
legally,1559
binding,1155
agreement,6752
honour,2316
debt,2455
agreed,6215
16th,2593
17th,2851
centuries,5056
woollen,100
mills,2512
samuel,2717
gloucestershire,334
clothing,2275
hundreds,3211
bayswater,48
suburb,1959
melbourne,2878
km,1752
east,27425
central,20084
district,19545
jamaica,1125
uncommon,910
athletes,1342
attain,537
fame,5121
arrive,1577
athletics,1480
active,9386
receptor,354
approximately,9475
audiences,1772
sometimes,15093
libretto,255
dated,2007
portrayal,783
sex,4659
roles,4664
awkward,322
opera,4928
suffered,6389
significantly,4128
transition,2521
subsistence,333
food,11989
specialization,242
lawyers,1176
letters,5535
warning,1830
lady,3846
geneva,1142
switzerland,2550
infringing,65
intellectual,2130
latest,1487
asking,1763
cease,637
desist,68
departments,2024
advise,388
burglary,165
robbery,620
victims,2737
visit,4859
locate,683
stolen,1305
items,4181
common,21549
railways,1377
money,11483
shipments,319
technical,4683
consists,6178
representatives,4856
convention,5803
guelph,161
grand,8543
trunk,914
railway,11798
arrived,6972
canadian,10800
humberto,46
sporting,1427
news,12125
list,13062
exported,668
kingdom,12023
zealand,6931
iraq,3290
cpi,86
waned,209
emergency,3503
elections,7320
day,33126
advisories,46
advised,1255
evacuation,753
suburbs,1425
enforced,798
placed,9933
canberra,657
alert,631
realism,779
false,2510
putnam,430
shows,10891
highlights,700
inclusion,1059
classical,4781
arcade,744
martinique,162
restaurant,2365
evergreen,341
tent,493
attract,1445
customers,2565
morgan,2326
le,2134
fay,195
here,8962
depicted,2057
amoral,53
positively,566
latter,7509
demolished,2189
handed,1239
leeds,1397
committee,11134
residential,3093
difficult,7805
boys,4728
lying,1349
derelict,218
issue,8886
july,26147
sold,13170
editorship,103
tom,4499
hopkinson,51
racial,9198
makeup,7645
non-institutionalized,163
quarters,1297
institutionalized,271
musicals,375
love,12021
carmen,363
performed,10885
twice,4739
taipei,368
sensitivity,732
cues,362
effect,10527
highly,7719
sensitive,1433
able,14204
adjust,480
rushing,687
records,12342
regulations,2461
detailed,2476
outlined,644
cousins,479
matthew,1781
fontaine,133
maury,133
another,32863
notable,6526
naval,6656
officer,7921
explorer,714
liberal,6708
spoke,2609
composition,3013
pas,165
ma,912
hit,10130
lawrence,2736
ritter,246
hartnett,43
mr.,4176
phillips,1313
capacity,5922
refused,6008
file,2534
charges,3727
matter,5964
hold,6718
market,13262
instruments,3525
equivalents,231
ignores,236
default,737
animators,225
hired,3342
locally,2111
salford,263
electrical,3083
frequency,3303
laboratories,788
majority,10948
thirty,1687
thousand,2649
object,4673
collection,8101
displayed,2282
naylor,78
suburban,1576
conclusion,2089
randomly,458
selected,5748
traffic,6430
tapes,681
gathered,1566
housekeeper,169
professor,6378
everett,490
nanny,197
hal,573
butch,204
trent,623
lehman,243
prudence,118
youngest,1773
kim,1209
richards,871
reilly,266
producer,5416
ken,1490
lives,6342
deeply,1609
saddened,92
passing,3990
e.,3647
well-known,2112
benefits,2942
sedentary,119
lifestyle,1244
enough,9790
achieve,3349
burning,1625
seems,3849
skin,3382
vaginal,191
theater,3957
openings,394
reviews,3659
audition,566
listings,244
actors,3120
directors,2717
dancers,815
professionals,1350
directions,1396
guns,3738
asia,5391
aimed,2175
author,6786
best-selling,689
books,10715
notably,4042
fantasy,1944
trilogy,660
fictionalised,55
biography,1378
christ,3441
cyndi,58
lauper,90
fifth,5396
unusual,2960
told,8002
tried,5863
abort,96
turpentine,67
indicates,1984
jay,1322
persuade,698
abortion,1241
nine,7344
shot,7000
hence,2980
faculty,3175
assurance,351
purdue,201
precursor,625
computer,7788
operations,10993
audit,439
technology,9238
laboratory,2358
accommodated,204
citizens,5592
identify,2431
male,8523
female,15871
desired,1854
emotion,600
felt,6657
want,5033
consisted,3592
maximum,4494
launching,740
sections,3604
section,10255
storage,2908
elevator,579
missiles,1115
launchers,143
firing,1887
locations,4033
sparrow,324
tail,2419
rounded,880
migration,1614
routes,3566
poorly,1468
lie,1914
directly,8004
mediterranean,2402
older,19465
henry,11208
ford,3909
producers,2430
consequently,1998
invited,2924
permanently,1675
argue,1844
roundabouts,57
ideal,2276
intersections,255
aforementioned,514
historical,8350
growth,8478
radial,459
patterns,2421
versus,1016
grid,1364
irrelevant,325
passenger,4084
neighborhood,3234
named,26243
beautiful,2647
flowers,2179
virginia,8242
tech,907
beaten,1164
duke,5789
kittens,75
weigh,434
spotted,876
pale,854
reddish,252
fur,1136
congressman,851
shuster,64
granted,5403
papers,2731
represented,6564
developments,1860
watson,1321
heir,1425
fortune,1590
ample,303
buy,2584
thayer,163
promotion,2900
enemy,5447
farthest,141
ranks,2217
occupied,4628
opposing,1611
physically,1575
attractive,1188
nichols,459
distracted,261
separated,3274
express,3646
always,10786
previously,8981
edited,1786
journal,3857
long-time,690
fiction,3898
reader,1605
magazines,1778
eighth,1865
brewers,193
effects,7785
fingers,835
bullpen,159
clive,467
've,2441
bronze,2263
say,6007
stonehenge,111
're,2804
going,8663
pottery,875
tools,2598
burials,274
artifacts,1132
fact,11578
artifact,260
origin,4844
anywhere,1105
soon,13300
cleared,1368
disappear,509
ad,2645
finland,1948
continues,5422
scandinavia,470
someone,8258
alone,9488
20-year,134
partnership,2734
drivers,2091
colin,902
mcrae,116
burns,1433
petter,44
manufacturers,1961
ten,10473
passed,9061
maggie,497
centre,12132
edinburgh,2081
crewe,243
went,18832
sale,3748
"60,000",500
needle,458
omega,283
learns,1051
anomaly,202
rewrite,201
greek,6880
borrowed,784
latin,5849
joseph,6303
gunnar,78
husband,13518
jeff,1552
meets,1994
monthly,1622
marked,5002
shift,2386
satirical,536
orthodoxy,223
surreal,206
character,15802
comedy,3975
1990s,6844
owing,1327
recourse,130
i.e.,5200
bernard,1361
appointed,11491
nauru,168
enrollment,1202
faced,3384
estimated,5849
initially,9734
offered,7994
two-,97
four-door,130
styles,2782
base,10997
gran,226
nfl,3104
bulger,72
plagued,498
injuries,2581
entire,9627
babylon,459
huntington,530
susan,1377
calls,3937
ramona,92
pest,242
pulling,687
curls,50
sends,818
behave,411
censorship,635
policy,10419
respect,3738
coordination,622
authorized,1549
establish,3884
operating,5910
arrange,459
agencies,2541
acquired,5427
interception,321
communications,3739
expectancy,313
prognosis,179
normal,5846
function,8003
forum,1482
busan,79
decision,8692
global,5289
development,22304
punches,272
schmeling,49
knocked,958
extra,3118
internal,5261
fuel,5105
range,13927
bomber,811
quoted,1552
specifications,529
practice,10256
achievable,101
peckham,94
predominantly,1585
guyanese,49
cast,7701
job,6238
sort,2264
peoples,2298
journalist,2614
hang,580
typewriter,155
church,29619
introduction,3941
why,4709
andrew,3508
timothy,625
recorded,13299
sunday,4077
except,6758
tuesdays,106
norway,2983
charts,2438
europe,15535
louise,989
loughborough,122
chairwoman,48
commission,8903
gator,65
southeastern,1371
conference,7175
sec,474
ring,4654
blocked,1030
record-setting,53
gators,71
quarterbacks,132
rex,460
grossman,169
chris,3204
fuselage,589
fiberglass,186
reform,4589
timber,1533
harvesting,386
resuming,161
logging,538
sustainable,966
basis,7040
get,13291
standardized,640
steel,4841
mill,3613
study,14075
lectures,1303
schools,15468
prize,3936
individuality,159
aggies,47
unity,1746
loyalty,1152
portrays,436
seduced,95
siren,86
culture,9825
persian,1878
empire,9190
azerbaijan,467
zoroastrian,84
arab,2773
7th,1891
clan,836
girls,3738
admitted,3298
haven,1289
immediately,7217
turning,2704
tutor,442
yale,1478
serious,5189
guest,3725
celebrity,1164
opening,8216
deliver,1395
brokers,185
shares,2354
signal,4773
bridge,10425
carries,1560
garrison,1502
ordered,6181
$15,66
fine,4347
besides,1924
hopelessly,92
ill-equipped,44
wehrmacht,300
attempted,5235
managed,5689
thinly,152
shrimp,285
roe,329
attached,3423
delicacy,123
currently,10093
rating,1937
rotten,266
tomatoes,298
consensus,1205
thunder,686
cruise,1419
plenty,498
n't,18178
compensate,615
stock,5153
plot,3485
two-dimensional,269
characters,9472
map,2787
click,260
targets,1870
clues,378
processes,3319
decipher,73
true,7668
hidden,2088
story,15369
prose,822
phrases,737
narrative,1784
perhaps,4937
remedy,395
physician,1339
blamed,971
venice,1369
casanova,69
ninth,1534
birthday,1878
boarding,1187
mainland,2198
padua,171
bridges,2101
norwegian,2115
structures,4154
replace,3256
damages,763
repaired,680
designation,1260
sparkling,121
formerly,4350
soviet,10503
armenia,608
belarus,509
moldova,289
ukraine,1658
speculation,1149
seek,2705
re-election,1045
retiring,1208
terms,11528
pledging,81
serve,7238
ending,3831
planned,6135
resolved,1203
summed,261
corresponded,255
mk,196
timeline,470
rooftop,142
conductors,378
contain,4151
conductive,159
copper,2040
paths,937
roof,2695
franklin,2977
publicly,2631
acknowledged,1538
existence,4698
william,17002
deemed,1873
illegitimate,508
wedlock,71
raised,7164
household,3985
joke,694
mgm,821
warner,2244
brothers,5914
shorts,627
depict,523
compulsive,75
alcoholics,62
engage,1679
casks,48
veterinary,299
equivalent,3304
achilles,269
bowed,141
tendon,206
superficial,314
digital,4829
horse,4517
supervision,856
trainer,486
income,4798
sideline,145
commercial,10594
operator,2176
clearance,531
method,7405
freely,1099
adjustment,383
format,4234
focusing,1322
classic,3750
playing,12177
running,8867
sw,111
eureka,223
dr,1082
marina,574
wake,1677
forest,6385
atlantic,5301
acc,253
orion,373
much,32792
apparently,3048
beating,1198
learned,3536
fly,2547
plane,3712
forced,9464
ride,2054
colleague,683
nuclear,5855
exchange,6099
someday,93
superpowers,125
